Date,Open,High,Low,Close,Volume,SPXHLC3,VIXHLC3,VVIXHLC3
11/8/2017,2588.71,2595.47,2585.02,2594.38,3899360000,2591.623333,9.85,98.19
11/9/2017,2584,2586.5,2566.33,2584.62,3831610000,2579.15,10.82666667,101.8966667
11/10/2017,2580.18,2583.81,2575.57,2582.3,3486910000,2580.56,11.12333333,103.4366667
11/13/2017,2576.53,2587.66,2574.48,2584.84,3402930000,2582.326667,11.56,106.1633333
11/14/2017,2577.75,2579.66,2566.56,2578.87,3641760000,2575.03,11.88333333,104.29
11/15/2017,2569.45,2572.84,2557.45,2564.62,3558890000,2564.97,13.32333333,108.24
11/16/2017,2572.95,2590.09,2572.95,2585.64,3312710000,2582.893333,11.88666667,100.5166667
11/17/2017,2582.94,2583.96,2577.62,2578.85,3300160000,2580.143333,11.53333333,97.82333333
11/20/2017,2579.49,2584.64,2578.24,2582.14,3003540000,2581.673333,11.05666667,94.64
11/21/2017,2589.17,2601.19,2589.17,2599.03,3332720000,2596.463333,10.06,89.67333333
11/22/2017,2600.31,2600.94,2595.23,2597.08,2762950000,2597.75,9.693333333,86.88
11/24/2017,2600.42,2604.21,2600.42,2602.42,1349780000,2602.35,9.396666667,86.29333333
11/27/2017,2602.66,2606.41,2598.87,2601.42,3006860000,2602.233333,9.973333333,86.98333333
11/28/2017,2605.94,2627.69,2605.44,2627.04,3488420000,2620.056667,9.956666667,85.84
11/29/2017,2627.82,2634.89,2620.32,2626.07,4078280000,2627.093333,10.48,89.20333333
11/30/2017,2633.93,2657.74,2633.93,2647.58,4938490000,2646.416667,11.19333333,89.36666667
12/1/2017,2645.1,2650.62,2605.52,2642.22,3942320000,2632.786667,12.18333333,98.8
12/4/2017,2657.19,2665.19,2639.03,2639.44,4023150000,2647.886667,11.26666667,95.13333333
12/5/2017,2639.78,2648.72,2627.73,2629.57,3539040000,2635.34,11.21666667,96.19
12/6/2017,2626.24,2634.41,2624.75,2629.27,3229000000,2629.476667,11.18666667,98.28666667
12/7/2017,2628.38,2640.99,2626.53,2636.98,3292400000,2634.833333,10.53333333,96.33333333
12/8/2017,2646.21,2651.65,2644.1,2651.5,3106150000,2649.083333,9.69,92.41666667
12/11/2017,2652.19,2660.33,2651.47,2659.99,3091950000,2657.263333,9.566666667,92.5
12/12/2017,2661.73,2669.72,2659.78,2664.11,3555680000,2664.536667,9.683333333,92.78
12/13/2017,2667.59,2671.88,2662.85,2662.85,3542370000,2665.86,10.01333333,95.13333333
12/14/2017,2665.87,2668.09,2652.01,2652.01,3430030000,2657.37,10.27,96.05
12/15/2017,2660.63,2679.63,2659.14,2675.81,5723920000,2671.526667,9.613333333,92.61333333
12/18/2017,2685.92,2694.97,2685.92,2690.16,3724660000,2690.35,9.553333333,91.34
12/19/2017,2692.71,2694.44,2680.74,2681.47,3368590000,2685.55,9.786666667,92.60333333
12/20/2017,2688.18,2691.01,2676.11,2679.25,3241030000,2682.123333,9.49,92.17333333
12/21/2017,2683.02,2692.64,2682.4,2684.57,3273390000,2686.536667,9.56,92.55
12/22/2017,2684.22,2685.35,2678.13,2683.34,2399830000,2682.273333,9.81,94.01333333
12/26/2017,2679.09,2682.74,2677.96,2680.5,1968780000,2680.4,10.28,97.51
12/27/2017,2682.1,2685.64,2678.91,2682.62,2202080000,2682.39,10.32333333,97.04333333
12/28/2017,2686.1,2687.66,2682.69,2687.54,2153330000,2685.963333,10.23,97.05333333
12/29/2017,2689.15,2692.12,2673.61,2673.61,2443490000,2679.78,10.68333333,99.47666667
1/2/2018,2683.73,2695.89,2682.36,2695.81,3367250000,2691.353333,10.12,99.18333333
1/3/2018,2697.85,2714.37,2697.77,2713.06,3538660000,2708.4,9.246666667,94.85333333
1/4/2018,2719.31,2729.29,2719.07,2723.99,3695260000,2724.116667,9.15,94.2
1/5/2018,2731.33,2743.45,2727.92,2743.15,3236620000,2738.173333,9.253333333,93.59333333
1/8/2018,2742.67,2748.51,2737.6,2747.71,3242650000,2744.606667,9.576666667,94.93666667
1/9/2018,2751.15,2759.14,2747.86,2751.29,3453480000,2752.763333,9.846666667,94.82
1/10/2018,2745.55,2750.8,2736.06,2748.23,3576350000,2745.03,10.16333333,96.01666667
1/11/2018,2752.97,2767.56,2752.78,2767.56,3641320000,2762.633333,9.84,92.95
1/12/2018,2770.18,2787.85,2769.64,2786.24,3573970000,2781.243333,10.00333333,92.33
1/16/2018,2798.96,2807.54,2768.64,2776.42,4325970000,2784.2,11.49,103.7233333
1/17/2018,2784.99,2807.04,2778.38,2802.56,3778050000,2795.993333,11.96666667,102.99
1/18/2018,2802.4,2805.83,2792.56,2798.03,3681470000,2798.806667,12.08,104.1466667
1/19/2018,2802.6,2810.33,2798.08,2810.3,3639430000,2806.236667,11.59333333,102.3133333
1/22/2018,2809.16,2833.03,2808.12,2832.97,3471780000,2824.706667,11.16333333,100.6666667
1/23/2018,2835.05,2842.24,2830.59,2839.13,3519650000,2837.32,11.14333333,98.94666667
1/24/2018,2845.42,2852.97,2824.81,2837.54,4014070000,2838.44,11.51666667,100.8533333
1/25/2018,2846.24,2848.56,2830.94,2839.25,3835150000,2839.583333,11.59666667,101.5666667
1/26/2018,2847.48,2872.87,2846.18,2872.87,3443230000,2863.973333,11.25333333,99.52333333
1/29/2018,2867.23,2870.62,2851.48,2853.53,3573830000,2858.543333,13.12,107.2366667
1/30/2018,2832.74,2837.75,2818.27,2822.43,3990650000,2826.15,14.69666667,115.16
1/31/2018,2832.41,2839.26,2813.04,2823.81,4261280000,2825.37,13.79666667,109.05
2/1/2018,2816.45,2835.96,2812.7,2821.98,3938450000,2823.546667,13.42333333,105.29
2/2/2018,2808.92,2808.92,2759.97,2762.13,4301130000,2777.006667,16.27,121.2666667
2/5/2018,2741.06,2763.39,2638.17,2648.94,5283460000,2683.5,30.97333333,167.36
2/6/2018,2614.78,2701.04,2593.07,2695.14,5891660000,2663.083333,34.23333333,161.1233333
2/7/2018,2690.95,2727.67,2681.33,2681.66,4626570000,2696.886667,26.84666667,155.2633333
2/8/2018,2685.01,2685.27,2580.56,2581,5305440000,2615.61,31.34666667,172.4333333
2/9/2018,2601.78,2638.67,2532.69,2619.55,5680070000,2596.97,32.61666667,171.7266667
2/12/2018,2636.75,2672.61,2622.45,2656,4055790000,2650.353333,26.57666667,147.6666667
2/13/2018,2646.27,2668.84,2637.08,2662.94,3472870000,2656.286667,25.75333333,139.2266667
2/14/2018,2651.21,2702.1,2648.87,2698.63,4003740000,2683.2,21.32333333,126.1533333
2/15/2018,2713.46,2731.51,2689.82,2731.2,3684910000,2717.51,19.13,123.0166667
2/16/2018,2727.14,2754.42,2725.11,2732.22,3637460000,2737.25,19.29666667,120.1933333
2/20/2018,2722.99,2737.6,2706.76,2716.26,3627610000,2720.206667,20.65333333,122.3666667
2/21/2018,2720.53,2747.75,2701.29,2701.33,3779400000,2716.79,19.34333333,121.72
2/22/2018,2710.42,2731.26,2697.77,2703.96,3701270000,2710.996667,19.13333333,118.36
2/23/2018,2715.8,2747.76,2713.74,2747.3,3189190000,2736.266667,17.25333333,112.3333333
2/26/2018,2757.37,2780.64,2753.78,2779.6,3424650000,2771.34,16.18,108.4233333
2/27/2018,2780.45,2789.15,2744.22,2744.28,3745080000,2759.216667,17.62,116.2833333
2/28/2018,2753.78,2761.52,2713.54,2713.83,4230660000,2729.63,18.64666667,120.4166667
3/1/2018,2715.22,2730.89,2659.65,2677.67,4503970000,2689.403333,22.44666667,129.5066667
3/2/2018,2658.89,2696.25,2647.32,2691.25,3882450000,2678.273333,21.72333333,123.05
3/5/2018,2681.06,2728.09,2675.75,2720.94,3710810000,2708.26,19.41333333,112.5366667
3/6/2018,2730.18,2732.08,2711.26,2728.12,3370690000,2723.82,18.56,106.2266667
3/7/2018,2710.18,2730.6,2701.74,2726.8,3393270000,2719.713333,18.59,102.03
3/8/2018,2732.75,2740.45,2722.65,2738.97,3212320000,2734.023333,16.37666667,97.90666667
3/9/2018,2752.91,2786.57,2751.54,2786.57,3364100000,2774.893333,14.9,98.13666667
3/12/2018,2790.54,2796.98,2779.26,2783.02,3185020000,2786.42,15.77,104.2
3/13/2018,2792.31,2801.9,2758.68,2765.31,3301650000,2775.296667,16.12,106.2866667
3/14/2018,2774.06,2777.11,2744.38,2749.48,3391360000,2756.99,16.58666667,109.6533333
3/15/2018,2754.27,2763.03,2741.47,2747.33,3500330000,2750.61,16.65333333,108.7666667
3/16/2018,2750.57,2761.85,2749.97,2752.01,5372340000,2754.61,15.91666667,105.8066667
3/19/2018,2741.38,2741.38,2694.59,2712.92,3302130000,2716.296667,19.15,113.4366667
3/20/2018,2715.05,2724.22,2710.05,2716.94,3261030000,2717.07,18.53333333,109.23
3/21/2018,2714.99,2739.14,2709.79,2711.93,3415510000,2720.286667,17.49666667,105.52
3/22/2018,2691.36,2695.68,2641.59,2643.69,3739800000,2660.32,21.75666667,121.0233333
3/23/2018,2646.71,2657.67,2585.89,2588.26,3815080000,2610.606667,24.17,126.3966667
3/26/2018,2619.35,2661.36,2601.81,2658.55,3511100000,2640.573333,22.09333333,116.4433333
3/27/2018,2667.57,2674.78,2596.12,2612.62,3706350000,2627.84,22.13333333,117.4666667
3/28/2018,2611.3,2632.65,2593.06,2605,3864500000,2610.236667,23.17333333,115.99
3/29/2018,2614.41,2659.07,2609.72,2640.87,3565990000,2636.553333,20.87333333,105.6533333
4/2/2018,2633.45,2638.3,2553.8,2581.88,3598520000,2591.326667,23.26,112.3266667
4/3/2018,2592.17,2619.14,2575.49,2614.45,3392810000,2603.026667,21.8,104.51
4/4/2018,2584.04,2649.86,2573.61,2644.69,3350340000,2622.72,21.47666667,100.06
4/5/2018,2657.36,2672.08,2649.58,2662.84,3178970000,2661.5,19.24,93.3
4/6/2018,2645.82,2656.88,2586.27,2604.47,3299700000,2615.873333,21.07,98.28
4/9/2018,2617.18,2653.55,2610.79,2613.16,3062960000,2625.833333,21.37666667,99.12333333
4/10/2018,2638.41,2665.45,2635.78,2656.87,3543930000,2652.7,20.79666667,98.6
4/11/2018,2643.89,2661.43,2639.25,2642.19,3020760000,2647.623333,20.51333333,100.48
4/12/2018,2653.83,2674.72,2653.83,2663.99,3021320000,2664.18,18.85666667,98.50666667
4/13/2018,2676.9,2680.26,2645.05,2656.3,2960910000,2660.536667,17.70666667,94.75
4/16/2018,2670.1,2686.49,2665.16,2677.84,3019700000,2676.496667,16.86666667,92.63666667
4/17/2018,2692.74,2713.34,2692.05,2706.39,3234360000,2703.926667,15.36333333,89.60333333
4/18/2018,2710.11,2717.49,2703.63,2708.64,3383410000,2709.92,15.81666667,92.60666667
4/19/2018,2701.16,2702.84,2681.9,2693.13,3349370000,2692.623333,16.01333333,95.39666667
4/20/2018,2692.56,2693.94,2660.61,2670.14,3388590000,2674.896667,16.52333333,97.77666667
4/23/2018,2675.4,2682.86,2657.99,2670.29,3017480000,2670.38,16.56333333,97.69
4/24/2018,2680.8,2683.55,2617.32,2634.56,3706740000,2645.143333,17.68333333,101.3533333
4/25/2018,2634.92,2645.3,2612.67,2639.4,3499440000,2632.456667,18.47666667,99.97
4/26/2018,2651.65,2676.48,2647.16,2666.94,3665720000,2663.526667,16.86666667,92.50333333
4/27/2018,2675.47,2677.35,2659.01,2669.91,3219030000,2668.756667,15.81,92.32333333
4/30/2018,2682.51,2682.87,2648.04,2648.05,3734530000,2659.653333,15.80333333,93.18333333
5/1/2018,2642.96,2655.27,2625.41,2654.8,3559850000,2645.16,15.91,91.98666667
5/2/2018,2654.24,2660.87,2631.7,2635.67,4010770000,2642.746667,15.56333333,91.75333333
5/3/2018,2628.08,2637.14,2594.62,2629.73,3851470000,2620.496667,16.66333333,93.52
5/4/2018,2621.45,2670.93,2615.32,2663.42,3327220000,2649.89,14.2,89.98666667
5/7/2018,2680.34,2683.35,2664.7,2672.63,3237960000,2673.56,14.84333333,90.12
5/8/2018,2670.26,2676.34,2655.2,2671.92,3717570000,2667.82,14.93,90.29666667
5/9/2018,2678.12,2701.27,2674.14,2697.79,3909500000,2691.066667,13.81,94.55333333
5/10/2018,2705.02,2726.11,2704.54,2723.07,3333050000,2717.906667,13.26,93.26
5/11/2018,2722.7,2732.86,2717.45,2727.72,2862700000,2726.01,12.91333333,91.38666667
5/14/2018,2738.47,2742.1,2725.47,2730.13,2972660000,2732.566667,13.00666667,91.44666667
5/15/2018,2718.59,2718.59,2701.91,2711.45,3290680000,2710.65,14.04666667,98.59
5/16/2018,2712.62,2727.76,2712.17,2722.46,3202670000,2720.796667,13.84666667,95.56
5/17/2018,2719.71,2731.96,2711.36,2720.13,3475400000,2721.15,13.31333333,94.43666667
5/18/2018,2717.35,2719.5,2709.18,2712.97,3368690000,2713.883333,13.45,94.85333333
5/21/2018,2735.39,2739.19,2725.7,2733.01,3019890000,2732.633333,13.15,91.07
5/22/2018,2738.34,2742.24,2721.88,2724.44,3366310000,2729.52,13.13666667,90.39666667
5/23/2018,2713.98,2733.33,2709.54,2733.29,3326290000,2725.386667,13.22333333,91.66333333
5/24/2018,2730.94,2731.97,2707.38,2727.76,3256030000,2722.37,13.1,91.86666667
5/25/2018,2723.6,2727.36,2714.99,2721.33,2995260000,2721.226667,13.01,92.96333333
5/29/2018,2705.11,2710.67,2676.81,2689.86,3736890000,2692.446667,16.73,106.69
5/30/2018,2702.43,2729.34,2702.43,2724.01,3561050000,2718.593333,15.41,100.7666667
5/31/2018,2720.98,2722.5,2700.68,2705.27,4235370000,2709.483333,15.30666667,100.2266667
6/1/2018,2718.7,2736.93,2718.7,2734.62,3684130000,2730.083333,13.92,94.48666667
6/4/2018,2741.67,2749.16,2740.54,2746.87,3376510000,2745.523333,13.11333333,91.92666667
6/5/2018,2748.46,2752.61,2739.51,2748.8,3517790000,2746.973333,12.68,90.67
6/6/2018,2753.25,2772.39,2748.46,2772.35,3651640000,2764.4,11.94,88.65666667
6/7/2018,2774.84,2779.9,2760.16,2770.37,3711330000,2770.143333,12.21,91.36333333
6/8/2018,2765.84,2779.39,2763.59,2779.03,3123210000,2774.003333,12.52666667,93.29333333
6/11/2018,2780.18,2790.21,2780.17,2782,3232330000,2784.126667,12.39333333,94.41333333
6/12/2018,2785.6,2789.8,2778.78,2786.85,3401010000,2785.143333,12.27333333,95.29333333
6/13/2018,2787.94,2791.47,2774.65,2775.63,3779230000,2780.583333,12.62333333,98.89666667
6/14/2018,2783.21,2789.06,2776.52,2782.49,3526890000,2782.69,12.35666667,97.87
6/15/2018,2777.78,2782.81,2761.73,2779.66,5428790000,2774.733333,12.35666667,101.7033333
6/18/2018,2765.79,2774.99,2757.12,2773.75,3287150000,2768.62,12.77666667,101.88
6/19/2018,2752.01,2765.05,2743.19,2762.59,3661470000,2756.943333,13.74666667,104.9333333
6/20/2018,2769.73,2774.86,2763.91,2767.32,3327600000,2768.696667,12.68666667,99.57
6/21/2018,2769.28,2769.28,2744.39,2749.76,3300060000,2754.476667,14,104.16
6/22/2018,2760.79,2764.17,2752.68,2754.88,5450550000,2757.243333,13.82666667,102.9466667
6/25/2018,2742.94,2742.94,2698.67,2717.07,3655080000,2719.56,17.16666667,116.3533333
6/26/2018,2722.12,2732.91,2715.6,2723.06,3555090000,2723.856667,16.18666667,108.5966667
6/27/2018,2728.45,2746.09,2699.38,2699.63,3776090000,2715.033333,16.95333333,110.6966667
6/28/2018,2698.69,2724.34,2691.99,2716.31,3428140000,2710.88,17.41333333,111.33
6/29/2018,2727.13,2743.26,2718.03,2718.37,3565620000,2726.553333,15.75333333,104.87
7/2/2018,2704.95,2727.26,2698.95,2726.71,3073650000,2717.64,16.40666667,107.29
7/3/2018,2733.27,2736.58,2711.16,2713.22,1911470000,2720.32,15.75666667,106.5766667
7/5/2018,2724.19,2737.83,2716.02,2736.61,2953420000,2730.153333,15.22,104.97
7/6/2018,2737.68,2764.41,2733.52,2759.82,2554780000,2752.583333,14.05333333,98.00333333
7/9/2018,2775.62,2784.65,2770.73,2784.17,3050040000,2779.85,12.83666667,94.32333333
7/10/2018,2788.56,2795.58,2786.24,2793.84,3063850000,2791.886667,12.59333333,92.69666667
7/11/2018,2779.82,2785.91,2770.77,2774.02,2964740000,2776.9,13.62333333,103.7133333
7/12/2018,2783.14,2799.22,2781.53,2798.29,2821690000,2793.013333,12.77666667,101.3833333
7/13/2018,2796.93,2804.53,2791.69,2801.31,2614000000,2799.176667,12.25666667,100.21
7/16/2018,2797.36,2801.19,2793.39,2798.43,2812230000,2797.67,12.75333333,100.58
7/17/2018,2789.34,2814.19,2789.24,2809.55,3050730000,2804.326667,12.36333333,98.97333333
7/18/2018,2811.35,2816.76,2805.89,2815.62,3089780000,2812.756667,12.00333333,98.79
7/19/2018,2809.37,2812.05,2799.77,2804.49,3266700000,2805.436667,12.58333333,100.6766667
7/20/2018,2804.55,2809.7,2800.01,2801.83,3230210000,2803.846667,12.97666667,101.9433333
7/23/2018,2799.17,2808.61,2795.14,2806.98,2907430000,2803.576667,12.91666667,103.0966667
7/24/2018,2820.68,2829.99,2811.12,2820.4,3417530000,2820.503333,12.42666667,99.36
7/25/2018,2817.73,2848.03,2817.73,2846.07,3553010000,2837.276667,12.30333333,95.29333333
7/26/2018,2835.49,2845.57,2835.26,2837.44,3653330000,2839.423333,12.15,92.10666667
7/27/2018,2842.35,2843.17,2808.34,2818.82,3415710000,2823.443333,12.96333333,96.43666667
7/30/2018,2819,2821.74,2798.11,2802.6,3245770000,2807.483333,13.9,100.5933333
7/31/2018,2809.73,2824.46,2808.06,2816.29,3892100000,2816.27,13.25333333,95.72
8/1/2018,2821.17,2825.83,2805.85,2813.36,3496990000,2815.013333,13.07666667,94.7
8/2/2018,2800.48,2829.91,2796.34,2827.22,3467380000,2817.823333,12.96333333,93.91666667
8/3/2018,2829.62,2840.38,2827.37,2840.35,3030390000,2836.033333,11.72333333,88.28333333
8/6/2018,2840.29,2853.29,2835.98,2850.4,2874540000,2846.556667,11.53,86.00666667
8/7/2018,2855.92,2863.43,2855.92,2858.45,3162770000,2859.266667,10.89666667,83.60333333
8/8/2018,2856.79,2862.44,2853.09,2857.7,2972200000,2857.743333,10.85,84.24666667
8/9/2018,2857.19,2862.48,2851.98,2853.58,3047050000,2856.013333,10.91666667,87.18333333
8/10/2018,2838.9,2842.2,2825.81,2833.28,3256040000,2833.763333,13.09333333,97.64666667
8/13/2018,2835.46,2843.4,2819.88,2821.93,3158450000,2828.403333,14.25,104.32
8/14/2018,2827.88,2843.11,2826.58,2839.96,2976970000,2836.55,13.54666667,101.9
8/15/2018,2827.95,2827.95,2802.49,2818.37,3645070000,2816.27,14.98,113.03
8/16/2018,2831.44,2850.49,2831.44,2840.69,3219880000,2840.873333,13.54333333,103.5466667
8/17/2018,2838.32,2855.63,2833.73,2850.13,3024100000,2846.496667,13,103.1866667
8/20/2018,2853.93,2859.76,2850.62,2857.05,2748020000,2855.81,12.51333333,100.81
8/21/2018,2861.51,2873.23,2861.32,2862.96,3147140000,2865.836667,12.61333333,100.2466667
8/22/2018,2860.99,2867.54,2856.05,2861.82,2689560000,2861.803333,12.50333333,97.27666667
8/23/2018,2860.29,2868.78,2854.03,2856.98,2713910000,2859.93,12.24666667,95.47
8/24/2018,2862.35,2876.16,2862.35,2874.69,2596190000,2871.066667,11.99666667,93.56
8/27/2018,2884.69,2898.25,2884.69,2896.74,2854080000,2893.226667,12.22,93.52
8/28/2018,2901.45,2903.77,2893.5,2897.52,2683190000,2898.263333,12.29,92.47333333
8/29/2018,2900.62,2916.5,2898.4,2914.04,2791860000,2909.646667,12.29666667,91.43333333
8/30/2018,2908.94,2912.46,2895.22,2901.13,2802180000,2902.936667,13.24,93.56666667
8/31/2018,2898.37,2906.32,2891.73,2901.52,2880260000,2899.856667,13.23666667,93.66
9/4/2018,2896.96,2900.18,2885.13,2896.72,3077060000,2894.01,13.54333333,96.53333333
9/5/2018,2891.59,2894.21,2876.92,2888.6,3241250000,2886.576667,13.81333333,98.01
9/6/2018,2888.64,2892.05,2867.29,2878.05,3139590000,2879.13,14.59333333,100.1266667
9/7/2018,2868.26,2883.81,2864.12,2871.68,2946270000,2873.203333,14.94,101.5633333
9/10/2018,2881.39,2886.93,2875.94,2877.13,2731400000,2880,14.43,100.5366667
9/11/2018,2871.57,2892.52,2866.78,2887.89,2899660000,2882.396667,13.78333333,98.06
9/12/2018,2888.29,2894.65,2879.2,2888.92,3264930000,2887.59,13.30333333,98.09
9/13/2018,2896.85,2906.76,2896.39,2904.18,3254930000,2902.443333,12.52666667,92.36
9/14/2018,2906.38,2908.3,2895.77,2904.98,3149800000,2903.016667,12.38333333,89.16666667
9/17/2018,2903.83,2904.65,2886.16,2888.8,2947760000,2893.203333,13.25,94.09666667
9/18/2018,2890.74,2911.17,2890.43,2904.31,3074610000,2901.97,12.94333333,92.13
9/19/2018,2906.6,2912.36,2903.82,2907.95,3280020000,2908.043333,12.06,88.89333333
9/20/2018,2919.73,2934.8,2919.73,2930.75,3337730000,2928.426667,11.69,87.11666667
9/21/2018,2936.76,2940.91,2927.11,2929.67,5607610000,2932.563333,11.60333333,88.98666667
9/24/2018,2921.83,2923.79,2912.63,2919.37,3372210000,2918.596667,12.43333333,92.44333333
9/25/2018,2921.75,2923.95,2913.7,2915.56,3285480000,2917.736667,12.27333333,90.9
9/26/2018,2916.98,2931.15,2903.28,2905.97,3388620000,2913.466667,12.52333333,90.26333333
9/27/2018,2911.65,2927.22,2909.27,2914,3060850000,2916.83,12.45,88.30666667
9/28/2018,2910.03,2920.53,2907.5,2913.98,3432300000,2914.003333,12.47666667,88.50333333
10/1/2018,2926.29,2937.06,2917.91,2924.59,3364190000,2926.52,11.99,86.92666667
10/2/2018,2923.8,2931.42,2919.37,2923.43,3401880000,2924.74,12.11666667,87.41666667
10/3/2018,2931.69,2939.86,2921.36,2925.51,3598710000,2928.91,11.69666667,86.07666667
10/4/2018,2919.35,2919.78,2883.92,2901.61,3496860000,2901.77,14.16,97.87
10/5/2018,2902.54,2909.64,2869.29,2885.57,3328980000,2888.166667,14.63333333,104.4166667
10/8/2018,2877.53,2889.45,2862.08,2884.43,3330320000,2878.653333,16.58666667,105.9666667
10/9/2018,2882.51,2894.83,2874.27,2880.34,3520500000,2883.146667,16.23666667,103.9966667
10/10/2018,2873.9,2874.02,2784.86,2785.68,4501250000,2814.853333,20.58333333,128.49
10/11/2018,2776.87,2795.14,2710.51,2728.37,4890630000,2744.673333,24.82333333,133.7933333
10/12/2018,2770.54,2775.77,2729.44,2767.13,3966040000,2757.446667,22.99666667,126.94
10/15/2018,2763.83,2775.99,2749.03,2750.79,3300140000,2758.603333,21.22,120.4933333
10/16/2018,2767.05,2813.46,2766.91,2809.92,3428340000,2796.763333,18.57666667,112.9133333
10/17/2018,2811.67,2816.94,2781.81,2809.21,3321710000,2802.653333,18.00333333,111.9666667
10/18/2018,2802,2806.04,2755.18,2768.78,3616440000,2776.666667,19.71333333,116.8833333
10/19/2018,2775.66,2797.77,2760.27,2767.78,3566490000,2775.273333,19.78666667,115.09
10/22/2018,2773.94,2778.94,2749.22,2755.88,3307140000,2761.346667,19.78333333,113.5733333
10/23/2018,2721.03,2753.59,2691.43,2740.69,4348580000,2728.57,21.85,112.8466667
10/24/2018,2737.87,2742.59,2651.89,2656.1,4709310000,2683.526667,24.00333333,115.7966667
10/25/2018,2674.88,2722.7,2667.84,2705.57,4634770000,2698.703333,23.68666667,114.84
10/26/2018,2667.86,2692.38,2628.16,2658.69,4803150000,2659.743333,25.00333333,113.6833333
10/29/2018,2682.65,2706.85,2603.54,2641.25,4673700000,2650.546667,24.85666667,111.11
10/30/2018,2640.68,2685.43,2635.34,2682.63,5106380000,2667.8,24.00333333,107.8033333
10/31/2018,2705.6,2736.69,2705.6,2711.74,5112420000,2718.01,21.47333333,102.8733333
11/1/2018,2717.58,2741.67,2708.85,2740.37,4708420000,2730.296667,19.86,100.3933333
11/2/2018,2745.45,2756.55,2700.44,2723.06,4237930000,2726.683333,19.72333333,101.9533333
11/5/2018,2726.37,2744.27,2717.94,2738.31,3623320000,2733.506667,20.15666667,102.6733333
11/6/2018,2738.4,2756.82,2737.08,2755.45,3510860000,2749.783333,20.06666667,102.3966667
11/7/2018,2774.13,2815.15,2774.13,2813.89,3914750000,2801.056667,16.91333333,95.94666667
11/8/2018,2806.38,2814.75,2794.99,2806.83,3630490000,2805.523333,16.67,95.10333333
11/9/2018,2794.1,2794.1,2764.24,2781.01,4019090000,2779.783333,17.53666667,99.32666667
11/12/2018,2773.93,2775.99,2722,2726.22,3670930000,2741.403333,19.47,106.0866667
11/13/2018,2730.05,2754.6,2714.98,2722.18,4091440000,2730.586667,20.12666667,105.58
11/14/2018,2737.9,2746.8,2685.75,2701.58,4402370000,2711.376667,20.97,111.1133333
11/15/2018,2693.52,2735.38,2670.75,2730.2,4179140000,2712.11,20.96333333,110.0933333
11/16/2018,2718.54,2746.75,2712.16,2736.27,3975180000,2731.726667,19.2,104.49
11/19/2018,2730.74,2733.16,2681.09,2690.73,3772900000,2701.66,19.87,106.1833333
11/20/2018,2654.6,2669.44,2631.52,2641.89,4357900000,2647.616667,22.22,109.3033333
11/21/2018,2657.74,2670.73,2649.82,2649.93,3233550000,2656.826667,21.07333333,101.9666667
11/23/2018,2633.36,2647.55,2631.09,2632.56,1651650000,2637.066667,21.60666667,100.0066667
11/26/2018,2649.97,2674.35,2649.97,2673.45,3443950000,2665.923333,19.45666667,93.94666667
11/27/2018,2663.75,2682.53,2655.89,2682.17,3485220000,2673.53,19.21666667,92.3
11/28/2018,2691.45,2744,2684.38,2743.79,3951670000,2724.056667,18.68333333,92.63333333
11/29/2018,2736.97,2753.75,2722.94,2737.8,3560770000,2738.163333,19.28666667,93.72
11/30/2018,2737.76,2760.88,2732.76,2760.17,4658580000,2751.27,18.67,93.93
12/3/2018,2790.5,2800.18,2773.38,2790.37,4186060000,2787.976667,16.55333333,86.88666667
12/4/2018,2782.43,2785.93,2697.18,2700.06,4499840000,2727.723333,19.64666667,93.23333333
12/6/2018,2663.51,2696.15,2621.53,2695.95,5141470000,2671.21,22.69,97.43
12/7/2018,2691.26,2708.54,2623.14,2633.08,4216690000,2654.92,22.61333333,96.02
12/10/2018,2630.86,2647.51,2583.23,2637.72,4151030000,2622.82,23.69333333,94.26333333
12/11/2018,2664.44,2674.35,2621.3,2636.78,3905870000,2644.143333,22.25,90.98666667
12/12/2018,2658.23,2685.44,2650.26,2651.07,3958890000,2662.256667,21.29,91.54333333
12/13/2018,2658.7,2670.19,2637.27,2650.54,3927720000,2652.666667,20.85333333,92.94
12/14/2018,2629.68,2635.07,2593.84,2599.95,4035020000,2609.62,21.68333333,95.82
12/17/2018,2590.75,2601.13,2530.54,2545.94,4616350000,2559.203333,24.12333333,100.5866667
12/18/2018,2559.9,2573.99,2528.71,2546.16,4470880000,2549.62,25.12,102.5966667
12/19/2018,2547.05,2585.29,2488.96,2506.96,5127940000,2527.07,24.90666667,104.2866667
12/20/2018,2496.77,2509.63,2441.18,2467.42,5585780000,2472.743333,27.78666667,108.2166667
12/21/2018,2465.38,2504.41,2408.55,2416.62,7609010000,2443.193333,29.05666667,106.72
12/24/2018,2400.56,2410.34,2351.1,2351.1,2613930000,2370.846667,33.77666667,110.3033333
12/26/2018,2363.12,2467.76,2346.58,2467.7,4233990000,2427.346667,32.06666667,100.3533333
12/27/2018,2442.5,2489.1,2397.94,2488.83,4096610000,2458.623333,31.14,96.95666667
12/28/2018,2498.77,2520.27,2472.89,2485.74,3702620000,2492.966667,28.94,92.91333333
12/31/2018,2498.94,2509.24,2482.82,2506.85,3442870000,2499.636667,26.13,88.41333333
1/2/2019,2476.96,2519.49,2467.47,2510.03,3733160000,2498.996667,24.93333333,84.20333333
